user_id;requete;11pt_avg;P_1;P_10;P_100;P_1000;P_15;P_2;P_20;P_200;P_30;P_5;P_50;P_500;Rndcg;Rprec;bpref;iprec_at_recall_0.00;iprec_at_recall_0.10;iprec_at_recall_0.20;iprec_at_recall_0.30;iprec_at_recall_0.40;iprec_at_recall_0.50;iprec_at_recall_0.60;iprec_at_recall_0.70;iprec_at_recall_0.80;iprec_at_recall_0.90;iprec_at_recall_1.00;map;ndcg;ndcg_cut_10;ndcg_cut_100;ndcg_cut_1000;ndcg_cut_15;ndcg_cut_20;ndcg_cut_200;ndcg_cut_30;ndcg_cut_5;ndcg_cut_500;ndcg_rel;num_rel;num_rel_ret;num_ret;recall_1;recall_10;recall_100;recall_1000;recall_15;recall_2;recall_20;recall_200;recall_30;recall_5;recall_50;recall_500;recip_rank;relative_P_1;relative_P_10;relative_P_100;relative_P_1000;relative_P_15;relative_P_2;relative_P_20;relative_P_200;relative_P_30;relative_P_5;relative_P_50;relative_P_500;set_F;set_P;set_map;set_recall;set_relative_P;success_1;success_10;success_5
user_50;287;0.0152;0.0;0.1000;0.0100;0.0010;0.0667;0.0;0.0500;0.0050;0.0333;0.0000;0.0;0.0020;0.0378;0.0213;0.0204;0.1667;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0035;0.0277;0.0560;0.0277;0.0277;0.0464;0.0402;0.0277;0.0324;0.0000;0.0277;0.0286;47;1;0.0;0.0;0.0213;0.0213;0.0213;0.0213;0.0;0.0213;0.0213;0.0213;0.0000;0.0;0.0213;0.1667;0.0;0.1000;0.0213;0.0213;0.0667;0.0;0.0500;0.0213;0.0333;0.0000;0.0;0.0213;0.0019;0.0010;0.0000;0.0213;0.0213;0.0000;1.0000;0.0000
user_50;289;0.0004;0.0;0.0000;0.0000;0.0020;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0040;0.0038;0.0000;0.0285;0.0042;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0002;0.0154;0.0000;0.0000;0.0154;0.0000;0.0000;0.0000;0.0000;0.0000;0.0154;0.0152;47;2;0.0;0.0;0.0000;0.0000;0.0426;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0426;0.0030;0.0;0.0000;0.0000;0.0426;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0426;0.0038;0.0020;0.0001;0.0426;0.0426;0.0000;0.0000;0.0000
user_50;291;0.0057;0.0;0.0000;0.0100;0.0010;0.0000;0.0;0.0500;0.0050;0.0333;0.0000;0.0;0.0020;0.0096;0.0455;0.0413;0.0625;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0028;0.0192;0.0000;0.0192;0.0192;0.0000;0.0199;0.0192;0.0192;0.0000;0.0192;0.0193;22;1;0.0;0.0;0.0000;0.0455;0.0455;0.0000;0.0;0.0455;0.0455;0.0455;0.0000;0.0;0.0455;0.0625;0.0;0.0000;0.0455;0.0455;0.0000;0.0;0.0500;0.0455;0.0455;0.0000;0.0;0.0455;0.0020;0.0010;0.0000;0.0455;0.0455;0.0000;0.0000;0.0000
user_50;292;0.0008;0.0;0.0000;0.0000;0.0070;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0038;0.0000;0.0227;0.0083;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0001;0.0153;0.0000;0.0000;0.0153;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0152;308;7;0.0;0.0;0.0000;0.0000;0.0227;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0017;0.0;0.0000;0.0000;0.0227;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0107;0.0070;0.0002;0.0227;0.0227;0.0000;0.0000;0.0000
user_50;293;0.0909;0.0;0.2000;0.0300;0.0080;0.2000;0.0;0.1500;0.0200;0.1000;0.4000;0.0;0.0080;0.1117;0.0331;0.0625;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0189;0.0869;0.1972;0.0716;0.0869;0.1807;0.1575;0.0699;0.1279;0.2974;0.0699;0.0959;121;8;0.0;0.0;0.0165;0.0248;0.0661;0.0248;0.0;0.0248;0.0331;0.0248;0.0165;0.0;0.0331;1.0000;0.0;0.2000;0.0300;0.0661;0.2000;0.0;0.1500;0.0331;0.1000;0.4000;0.0;0.0331;0.0143;0.0080;0.0005;0.0661;0.0661;1.0000;1.0000;1.0000
user_50;296;0.0909;0.0;0.1000;0.0500;0.0060;0.0667;0.0;0.0500;0.0300;0.0333;0.2000;0.0;0.0120;0.0544;0.0385;0.0378;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0089;0.0507;0.0734;0.0502;0.0507;0.0615;0.0537;0.0507;0.0437;0.1131;0.0507;0.0528;156;6;0.0;0.0;0.0064;0.0321;0.0385;0.0064;0.0;0.0064;0.0385;0.0064;0.0064;0.0;0.0385;1.0000;0.0;0.1000;0.0500;0.0385;0.0667;0.0;0.0500;0.0385;0.0333;0.2000;0.0;0.0385;0.0104;0.0060;0.0002;0.0385;0.0385;1.0000;1.0000;1.0000
user_50;297;0.0202;0.0;0.2000;0.0500;0.0090;0.1333;0.0;0.1000;0.0350;0.1000;0.0000;0.0;0.0180;0.0342;0.0427;0.0537;0.2222;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0048;0.0550;0.1144;0.0541;0.0550;0.0925;0.0789;0.0476;0.0825;0.0000;0.0550;0.0559;164;9;0.0;0.0;0.0122;0.0305;0.0549;0.0122;0.0;0.0122;0.0427;0.0183;0.0000;0.0;0.0549;0.1429;0.0;0.2000;0.0500;0.0549;0.1333;0.0;0.1000;0.0427;0.1000;0.0000;0.0;0.0549;0.0155;0.0090;0.0005;0.0549;0.0549;0.0000;1.0000;0.0000
user_50;298;0.0606;0.0;0.2000;0.0400;0.0080;0.1333;0.0;0.1000;0.0250;0.0667;0.4000;0.0;0.0140;0.0348;0.0265;0.0515;0.6667;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0092;0.0389;0.0622;0.0305;0.0389;0.0482;0.0402;0.0312;0.0336;0.0959;0.0371;0.0398;151;8;0.0;0.0;0.0132;0.0265;0.0530;0.0132;0.0;0.0132;0.0331;0.0132;0.0132;0.0;0.0464;0.5000;0.0;0.2000;0.0400;0.0530;0.1333;0.0;0.1000;0.0331;0.0667;0.4000;0.0;0.0464;0.0139;0.0080;0.0004;0.0530;0.0530;0.0000;1.0000;1.0000
user_50;300;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;62;0;0.0;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
user_5;251;0.0364;0.0;0.2000;0.0300;0.0050;0.1333;0.0;0.1500;0.0250;0.1000;0.4000;0.0;0.0100;0.0431;0.0276;0.0272;0.4000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0048;0.0383;0.0900;0.0340;0.0383;0.0697;0.0745;0.0383;0.0572;0.1386;0.0383;0.0393;181;5;1000;0.0;0.0110;0.0166;0.0276;0.0110;0.0;0.0166;0.0276;0.0166;0.0110;0.0;0.0276;0.2500;0.0;0.2000;0.0300;0.0276;0.1333;0.0;0.1500;0.0276;0.1000;0.4000;0.0;0.0276;0.0085;0.0050;0.0001;0.0276;0.0276;0.0000;1.0000;1.0000
user_5;252;0.0909;0.0;0.7000;0.0800;0.0080;0.4667;0.0;0.3500;0.0400;0.2333;1.0000;0.0;0.0160;0.2380;0.0656;0.0654;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0593;0.1289;0.3607;0.1447;0.1289;0.3190;0.2891;0.1289;0.2474;0.4275;0.1289;0.1458;122;8;0.0;0.0;0.0574;0.0656;0.0656;0.0574;0.0;0.0574;0.0656;0.0574;0.0410;0.0;0.0656;1.0000;0.0;0.7000;0.0800;0.0656;0.4667;0.0;0.3500;0.0656;0.2333;1.0000;0.0;0.0656;0.0143;0.0080;0.0005;0.0656;0.0656;1.0000;1.0000;1.0000
user_5;253;0.0909;0.0;0.2000;0.0700;0.0100;0.1333;0.0;0.1000;0.0350;0.1667;0.4000;0.0;0.0200;0.1095;0.0479;0.0670;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0171;0.0867;0.1834;0.0858;0.0867;0.1537;0.1342;0.0743;0.1371;0.2826;0.0867;0.0942;146;10;0.0;0.0;0.0137;0.0479;0.0685;0.0137;0.0;0.0137;0.0479;0.0342;0.0137;0.0;0.0685;1.0000;0.0;0.2000;0.0700;0.0685;0.1333;0.0;0.1000;0.0479;0.1667;0.4000;0.0;0.0685;0.0175;0.0100;0.0007;0.0685;0.0685;1.0000;1.0000;1.0000
user_5;255;0.0682;0.0;0.1000;0.0100;0.0010;0.0667;0.0;0.0500;0.0050;0.0333;0.2000;0.0;0.0020;0.0565;0.2000;0.2000;0.2500;0.2500;0.2500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0500;0.0848;0.0848;0.0848;0.0848;0.0848;0.0848;0.0848;0.0848;0.0848;0.0848;0.0862;5;1;0.0;0.0;0.2000;0.2000;0.2000;0.2000;0.0;0.2000;0.2000;0.2000;0.2000;0.0;0.2000;0.2500;0.0;0.2000;0.2000;0.2000;0.2000;0.0;0.2000;0.2000;0.2000;0.2000;0.0;0.2000;0.0020;0.0010;0.0002;0.2000;0.2000;0.0000;1.0000;1.0000
user_5;259;0.0909;0.0;0.4000;0.0800;0.0080;0.4000;0.0;0.3000;0.0400;0.2000;0.4000;0.0;0.0160;0.2544;0.0714;0.0705;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0377;0.1316;0.3729;0.1419;0.1316;0.3779;0.3265;0.1316;0.2624;0.3561;0.1316;0.1496;112;8;0.0;0.0;0.0357;0.0714;0.0714;0.0536;0.0;0.0536;0.0714;0.0536;0.0179;0.0;0.0714;1.0000;0.0;0.4000;0.0800;0.0714;0.4000;0.0;0.3000;0.0714;0.2000;0.4000;0.0;0.0714;0.0144;0.0080;0.0006;0.0714;0.0714;1.0000;1.0000;1.0000
user_5;261;0.0023;0.0;0.0000;0.0200;0.0020;0.0000;0.0;0.0000;0.0100;0.0000;0.0000;0.0;0.0040;0.0119;0.0000;0.0726;0.0256;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0022;0.0356;0.0000;0.0356;0.0356;0.0000;0.0000;0.0356;0.0000;0.0000;0.0356;0.0348;21;2;0.0;0.0;0.0000;0.0952;0.0952;0.0000;0.0;0.0000;0.0952;0.0000;0.0000;0.0;0.0952;0.0200;0.0;0.0000;0.0952;0.0952;0.0000;0.0;0.0000;0.0952;0.0000;0.0000;0.0;0.0952;0.0039;0.0020;0.0002;0.0952;0.0952;0.0000;0.0000;0.0000
user_5;263;0.0017;0.0;0.0000;0.0000;0.0050;0.0000;0.0;0.0000;0.0150;0.0000;0.0000;0.0;0.0080;0.0066;0.0000;0.0321;0.0185;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0004;0.0197;0.0000;0.0000;0.0197;0.0000;0.0000;0.0126;0.0000;0.0000;0.0165;0.0195;153;5;0.0;0.0;0.0000;0.0000;0.0327;0.0000;0.0;0.0000;0.0196;0.0000;0.0000;0.0;0.0261;0.0064;0.0;0.0000;0.0000;0.0327;0.0000;0.0;0.0000;0.0196;0.0000;0.0000;0.0;0.0261;0.0087;0.0050;0.0002;0.0327;0.0327;0.0000;0.0000;0.0000
user_5;267;0.0455;0.0;0.1000;0.0100;0.0010;0.0667;0.0;0.0500;0.0050;0.0333;0.2000;0.0;0.0020;0.0165;0.0118;0.0118;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0059;0.0149;0.0463;0.0149;0.0149;0.0359;0.0299;0.0149;0.0230;0.0713;0.0149;0.0163;85;1;0.0;0.0;0.0118;0.0118;0.0118;0.0118;0.0;0.0118;0.0118;0.0118;0.0118;0.0;0.0118;0.5000;0.0;0.1000;0.0118;0.0118;0.0667;0.0;0.0500;0.0118;0.0333;0.2000;0.0;0.0118;0.0018;0.0010;0.0000;0.0118;0.0118;0.0000;1.0000;1.0000
user_5;270;0.0184;0.0;0.1000;0.0500;0.0070;0.1333;0.0;0.1500;0.0250;0.1333;0.0000;0.0;0.0100;0.0501;0.0758;0.0957;0.1905;0.0117;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0117;0.0772;0.0294;0.0681;0.0772;0.0433;0.0536;0.0681;0.0729;0.0000;0.0681;0.0758;66;7;0.0;0.0;0.0152;0.0758;0.1061;0.0303;0.0;0.0455;0.0758;0.0606;0.0000;0.0;0.0758;0.1250;0.0;0.1000;0.0758;0.1061;0.1333;0.0;0.1500;0.0758;0.1333;0.0000;0.0;0.0758;0.0131;0.0070;0.0007;0.1061;0.1061;0.0000;1.0000;0.0000
user_5;271;0.0909;0.0;0.1000;0.0100;0.0010;0.0667;0.0;0.0500;0.0050;0.0333;0.2000;0.0;0.0020;0.1616;0.0667;0.0667;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0667;0.1251;0.1498;0.1251;0.1251;0.1251;0.1251;0.1251;0.1251;0.1969;0.1251;0.1501;15;1;0.0;0.0;0.0667;0.0667;0.0667;0.0667;0.0;0.0667;0.0667;0.0667;0.0667;0.0;0.0667;1.0000;0.0;0.1000;0.0667;0.0667;0.0667;0.0;0.0667;0.0667;0.0667;0.2000;0.0;0.0667;0.0020;0.0010;0.0001;0.0667;0.0667;1.0000;1.0000;1.0000
user_5;273;0.0909;0.0;0.1000;0.0100;0.0020;0.0667;0.0;0.0500;0.0100;0.0333;0.2000;0.0;0.0040;0.1391;0.0250;0.0450;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0254;0.1009;0.1810;0.0963;0.1009;0.1461;0.1246;0.1009;0.1027;0.2544;0.1009;0.1171;40;2;0.0;0.0;0.0250;0.0250;0.0500;0.0250;0.0;0.0250;0.0500;0.0250;0.0250;0.0;0.0500;1.0000;0.0;0.1000;0.0250;0.0500;0.0667;0.0;0.0500;0.0500;0.0333;0.2000;0.0;0.0500;0.0038;0.0020;0.0001;0.0500;0.0500;1.0000;1.0000;1.0000
user_5;274;0.0010;0.0;0.0000;0.0000;0.0050;0.0000;0.0;0.0000;0.0050;0.0000;0.0000;0.0;0.0080;0.0065;0.0000;0.0494;0.0115;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0004;0.0260;0.0000;0.0000;0.0260;0.0000;0.0000;0.0044;0.0000;0.0000;0.0196;0.0255;100;5;0.0;0.0;0.0000;0.0000;0.0500;0.0000;0.0;0.0000;0.0100;0.0000;0.0000;0.0;0.0400;0.0075;0.0;0.0000;0.0000;0.0500;0.0000;0.0;0.0000;0.0100;0.0000;0.0000;0.0;0.0400;0.0091;0.0050;0.0003;0.0500;0.0500;0.0000;0.0000;0.0000
user_5;276;0.0455;0.0;0.3000;0.0800;0.0100;0.2667;0.0;0.3000;0.0500;0.2333;0.2000;0.0;0.0200;0.0721;0.0503;0.0494;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0133;0.0578;0.0928;0.0711;0.0578;0.0869;0.0975;0.0578;0.0896;0.0713;0.0578;0.0596;199;10;0.0;0.0;0.0151;0.0402;0.0503;0.0201;0.0;0.0302;0.0503;0.0352;0.0050;0.0;0.0503;0.5000;0.0;0.3000;0.0800;0.0503;0.2667;0.0;0.3000;0.0503;0.2333;0.2000;0.0;0.0503;0.0167;0.0100;0.0005;0.0503;0.0503;0.0000;1.0000;1.0000
user_5;277;0.0004;0.0;0.0000;0.0000;0.0020;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0040;0.0023;0.0000;0.0281;0.0046;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0001;0.0093;0.0000;0.0000;0.0093;0.0000;0.0000;0.0000;0.0000;0.0000;0.0093;0.0092;62;2;0.0;0.0;0.0000;0.0000;0.0323;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0323;0.0031;0.0;0.0000;0.0000;0.0323;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0323;0.0038;0.0020;0.0001;0.0323;0.0323;0.0000;0.0000;0.0000
user_5;278;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4;0;0.0;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
user_5;282;0.0134;0.0;0.1000;0.0600;0.0120;0.0667;0.0;0.1000;0.0500;0.1000;0.0000;0.0;0.0200;0.0372;0.0495;0.0579;0.1471;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0050;0.0586;0.0601;0.0612;0.0586;0.0486;0.0719;0.0533;0.0781;0.0000;0.0530;0.0595;202;12;0.0;0.0;0.0050;0.0297;0.0594;0.0050;0.0;0.0099;0.0495;0.0149;0.0000;0.0;0.0495;0.1429;0.0;0.1000;0.0600;0.0594;0.0667;0.0;0.1000;0.0500;0.1000;0.0000;0.0;0.0495;0.0200;0.0120;0.0007;0.0594;0.0594;0.0000;1.0000;0.0000
user_5;284;0.0909;0.0;0.7000;0.1400;0.0180;0.6667;0.0;0.5000;0.0700;0.3667;1.0000;0.0;0.0280;0.2682;0.0611;0.0780;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0437;0.1573;0.5447;0.2104;0.1573;0.5208;0.4549;0.1603;0.3796;0.7232;0.1507;0.1812;229;18;0.0;0.0;0.0306;0.0611;0.0786;0.0437;0.0;0.0437;0.0611;0.0480;0.0218;0.0;0.0611;1.0000;0.0;0.7000;0.1400;0.0786;0.6667;0.0;0.5000;0.0700;0.3667;1.0000;0.0;0.0611;0.0293;0.0180;0.0014;0.0786;0.0786;1.0000;1.0000;1.0000
user_5;285;0.0455;0.0;0.2000;0.0600;0.0080;0.2000;0.0;0.1500;0.0350;0.1333;0.2000;0.0;0.0160;0.0774;0.0326;0.0358;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0068;0.0606;0.1725;0.0797;0.0606;0.1756;0.1548;0.0605;0.1362;0.1923;0.0606;0.0640;215;8;0.0;0.0;0.0093;0.0279;0.0372;0.0140;0.0;0.0140;0.0326;0.0186;0.0047;0.0;0.0372;0.5000;0.0;0.2000;0.0600;0.0372;0.2000;0.0;0.1500;0.0350;0.1333;0.2000;0.0;0.0372;0.0132;0.0080;0.0003;0.0372;0.0372;0.0000;1.0000;1.0000
user_5;286;0.0227;0.0;0.1000;0.0400;0.0060;0.0667;0.0;0.0500;0.0200;0.1000;0.2000;0.0;0.0100;0.0623;0.0325;0.0483;0.2500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0045;0.0497;0.0716;0.0480;0.0497;0.0587;0.0506;0.0442;0.0706;0.0974;0.0472;0.0506;123;6;0.0;0.0;0.0081;0.0325;0.0488;0.0081;0.0;0.0081;0.0325;0.0244;0.0081;0.0;0.0407;0.2500;0.0;0.1000;0.0400;0.0488;0.0667;0.0;0.0500;0.0325;0.1000;0.2000;0.0;0.0407;0.0107;0.0060;0.0003;0.0488;0.0488;0.0000;1.0000;1.0000
user_5;287;0.0455;0.0;0.1000;0.0100;0.0010;0.0667;0.0;0.0500;0.0050;0.0333;0.2000;0.0;0.0020;0.0670;0.0213;0.0208;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0106;0.0490;0.0992;0.0490;0.0490;0.0821;0.0712;0.0490;0.0575;0.1427;0.0490;0.0534;47;1;0.0;0.0;0.0213;0.0213;0.0213;0.0213;0.0;0.0213;0.0213;0.0213;0.0213;0.0;0.0213;0.5000;0.0;0.1000;0.0213;0.0213;0.0667;0.0;0.0500;0.0213;0.0333;0.2000;0.0;0.0213;0.0019;0.0010;0.0000;0.0213;0.0213;0.0000;1.0000;1.0000
user_5;289;0.0004;0.0;0.0000;0.0000;0.0020;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0040;0.0038;0.0000;0.0285;0.0042;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0002;0.0154;0.0000;0.0000;0.0154;0.0000;0.0000;0.0000;0.0000;0.0000;0.0154;0.0152;47;2;0.0;0.0;0.0000;0.0000;0.0426;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0426;0.0030;0.0;0.0000;0.0000;0.0426;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0426;0.0038;0.0020;0.0001;0.0426;0.0426;0.0000;0.0000;0.0000
user_5;291;0.0152;0.0;0.1000;0.0100;0.0010;0.0667;0.0;0.0500;0.0050;0.0333;0.0000;0.0;0.0020;0.0233;0.0455;0.0413;0.1667;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0076;0.0280;0.0364;0.0280;0.0280;0.0320;0.0290;0.0280;0.0280;0.0000;0.0280;0.0288;22;1;0.0;0.0;0.0455;0.0455;0.0455;0.0455;0.0;0.0455;0.0455;0.0455;0.0000;0.0;0.0455;0.1667;0.0;0.1000;0.0455;0.0455;0.0667;0.0;0.0500;0.0455;0.0455;0.0000;0.0;0.0455;0.0020;0.0010;0.0000;0.0455;0.0455;0.0000;1.0000;0.0000
user_5;292;0.0455;0.0;0.2000;0.0600;0.0190;0.1333;0.0;0.1000;0.0400;0.0667;0.2000;0.0;0.0360;0.0607;0.0455;0.0615;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0056;0.0653;0.1153;0.0613;0.0653;0.0940;0.0807;0.0451;0.0643;0.0746;0.0628;0.0654;308;19;0.0;0.0;0.0065;0.0195;0.0617;0.0065;0.0;0.0065;0.0260;0.0065;0.0032;0.0;0.0584;0.5000;0.0;0.2000;0.0600;0.0617;0.1333;0.0;0.1000;0.0400;0.0667;0.2000;0.0;0.0584;0.0291;0.0190;0.0012;0.0617;0.0617;0.0000;1.0000;1.0000
user_5;293;0.0364;0.0;0.2000;0.0500;0.0060;0.1333;0.0;0.1500;0.0250;0.1000;0.4000;0.0;0.0100;0.0590;0.0413;0.0483;0.4000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0082;0.0487;0.0903;0.0443;0.0487;0.0754;0.0788;0.0412;0.0640;0.1362;0.0412;0.0499;121;6;0.0;0.0;0.0165;0.0413;0.0496;0.0165;0.0;0.0248;0.0413;0.0248;0.0165;0.0;0.0413;0.2500;0.0;0.2000;0.0500;0.0496;0.1333;0.0;0.1500;0.0413;0.1000;0.4000;0.0;0.0413;0.0107;0.0060;0.0003;0.0496;0.0496;0.0000;1.0000;1.0000
user_5;296;0.0909;0.0;0.1000;0.0500;0.0060;0.0667;0.0;0.0500;0.0300;0.0333;0.2000;0.0;0.0120;0.0544;0.0385;0.0378;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0089;0.0507;0.0734;0.0502;0.0507;0.0615;0.0537;0.0507;0.0437;0.1131;0.0507;0.0528;156;6;0.0;0.0;0.0064;0.0321;0.0385;0.0064;0.0;0.0064;0.0385;0.0064;0.0064;0.0;0.0385;1.0000;0.0;0.1000;0.0500;0.0385;0.0667;0.0;0.0500;0.0385;0.0333;0.2000;0.0;0.0385;0.0104;0.0060;0.0002;0.0385;0.0385;1.0000;1.0000;1.0000
user_5;297;0.0909;0.0;0.2000;0.0600;0.0090;0.1333;0.0;0.1500;0.0400;0.1333;0.4000;0.0;0.0160;0.2263;0.0488;0.0537;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0164;0.0912;0.2942;0.1108;0.0912;0.2377;0.2316;0.0878;0.2050;0.4131;0.0878;0.0999;164;9;0.0;0.0;0.0122;0.0366;0.0549;0.0122;0.0;0.0183;0.0488;0.0244;0.0122;0.0;0.0488;1.0000;0.0;0.2000;0.0600;0.0549;0.1333;0.0;0.1500;0.0488;0.1333;0.4000;0.0;0.0488;0.0155;0.0090;0.0005;0.0549;0.0549;1.0000;1.0000;1.0000
user_5;298;0.0909;0.0;0.3000;0.0500;0.0090;0.2667;0.0;0.2000;0.0350;0.1333;0.2000;0.0;0.0180;0.0501;0.0397;0.0579;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0136;0.0484;0.0889;0.0403;0.0484;0.0799;0.0665;0.0444;0.0556;0.0848;0.0484;0.0503;151;9;0.0;0.0;0.0199;0.0331;0.0596;0.0265;0.0;0.0265;0.0464;0.0265;0.0066;0.0;0.0596;1.0000;0.0;0.3000;0.0500;0.0596;0.2667;0.0;0.2000;0.0464;0.1333;0.2000;0.0;0.0596;0.0156;0.0090;0.0005;0.0596;0.0596;1.0000;1.0000;1.0000
